log_return,q_density,p_density,pricing_kernel,pricing_kernel_normalized
-0.0750134913587286,2.94706786450178,2.69439273425112,1.0937781367351,1.23209984262719
-0.0726217583541512,2.99782572115047,2.71963929582925,1.10228798567069,1.24168586668653
-0.0702300253495739,3.04580536221527,2.74289039560754,1.11043640937779,1.25086475884939
-0.0678382923449965,3.09120825955846,2.76436715044418,1.11823361056138,1.25964801207833
-0.0654465593404192,3.13432712400485,2.78438963014385,1.12567834977999,1.26803423018929
-0.0630548263358418,3.17557668337702,2.8033573508246,1.13277627001172,1.27602976978436
-0.0606630933312645,3.21539974709904,2.82167858623845,1.13953437602029,1.28364252146586
-0.0582713603266872,3.2543310035777,2.83977280737732,1.14598287409592,1.29090651148113
-0.0558796273221098,3.29287916567647,2.85795611364618,1.15217975180011,1.29788706063245
-0.0534878943175325,3.33148892635586,2.8764813788203,1.15818198959528,1.30464835526292
-0.0510961613129551,3.37047918480455,2.89547016735434,1.1640524647105,1.31126122420105
-0.0487044283083778,3.40997778336878,2.91494670610558,1.16982508675933,1.31776386534831
-0.0463126953038004,3.44987614499669,2.93479278953607,1.17550927523644,1.32416688941041
-0.0439209622992231,3.48979579974503,2.9548206770834,1.18105163768844,1.33041015180115
-0.0415292292946458,3.52920958892622,2.97475249917689,1.18638763725814,1.33642095418352
-0.0391374962900684,3.5674345991294,2.99427402388561,1.19141887838977,1.34208845767285
-0.0367457632854911,3.60377035424854,3.01306469769569,1.19604811572901,1.34730311904302
-0.0343540302809137,3.63758691217084,3.03081563041871,1.20020065742775,1.35198080074252
-0.0319622972763364,3.66849621175941,3.04724942758491,1.20387132689262,1.35611567153405
-0.0295705642717591,3.69637196758507,3.06211441015319,1.20713058771705,1.35978710599959
-0.0271788312671817,3.72137591266358,3.07526206539935,1.21010041860622,1.36313250855271
-0.0247870982626044,3.74398702900792,3.08655166763163,1.21299995340131,1.36639872520556
-0.022395365258027,3.76485666443583,3.09594050515182,1.21606234298459,1.36984839163872
-0.0200036322534497,3.78468475794739,3.10342090740331,1.21952028773116,1.37374363605344
