XBTUSD BGN Curncy,Date,Last Price,Closing Price 1d ago,
44617,2022-02-25,38994.5,38414.95,
44618,2022-02-26,39480.74,#N/A N/A,
44619,2022-02-27,37435.48,#N/A N/A,
44620,2022-02-28,41654.97,38994.5,
44621,2022-03-01,43900.24,41654.97,
44622,2022-03-02,44090.72,43900.24,
44623,2022-03-03,42096.97,44090.72,
44624,2022-03-04,39393.7,42096.97,
44625,2022-03-05,39380.38,#N/A N/A,
44626,2022-03-06,39030.04,#N/A N/A,
44627,2022-03-07,37839.36,39393.7,
44628,2022-03-08,38506.43,37839.36,
44629,2022-03-09,41893.74,38506.43,
44630,2022-03-10,39329.95,41893.74,
44631,2022-03-11,38860.7,39329.95,
44632,2022-03-12,39102.38,#N/A N/A,
44633,2022-03-13,38687.43,#N/A N/A,
44634,2022-03-14,38725.24,38860.7,
44635,2022-03-15,39441.9,38725.24,
44636,2022-03-16,41258.79,39441.9,
44637,2022-03-17,40724.56,41258.79,
44638,2022-03-18,41755.9,40724.56,
44639,2022-03-19,42219.42,#N/A N/A,
44640,2022-03-20,41308.02,#N/A N/A,
44641,2022-03-21,41136.88,41755.9,
44642,2022-03-22,42606.24,41136.88,
44643,2022-03-23,42368.58,42606.24,
44644,2022-03-24,43895.65,42368.58,
44645,2022-03-25,44577.76,43895.65,
44646,2022-03-26,44590.9,#N/A N/A,
44647,2022-03-27,46111.06,#N/A N/A,
44648,2022-03-28,47967.56,44577.76,
44649,2022-03-29,47486.26,47967.56,
44650,2022-03-30,47277.24,47486.26,
44651,2022-03-31,45767.58,47277.24,
44652,2022-04-01,46168.58,45767.58,
44653,2022-04-02,46196.63,#N/A N/A,
44654,2022-04-03,46387.63,#N/A N/A,
44655,2022-04-04,46311.76,46168.58,
44656,2022-04-05,45868.99,46311.76,
44657,2022-04-06,43885.38,45868.99,
44658,2022-04-07,43577.22,43885.38,
44659,2022-04-08,42815.77,43577.22,
44660,2022-04-09,42447.77,#N/A N/A,
44661,2022-04-10,43125.15,#N/A N/A,
44662,2022-04-11,39846.47,42815.77,
44663,2022-04-12,39534.08,39846.47,
44664,2022-04-13,41254.52,39534.08,
44665,2022-04-14,39915.93,41254.52,
44666,2022-04-15,40404.52,39915.93,
44667,2022-04-16,40294.88,#N/A N/A,
44668,2022-04-17,40273.09,#N/A N/A,
44669,2022-04-18,40673.67,40404.52,
44670,2022-04-19,41297.9,40673.67,
44671,2022-04-20,41430.79,41297.9,
44672,2022-04-21,40615.45,41430.79,
44673,2022-04-22,39621.31,40615.45,
44674,2022-04-23,39808.74,#N/A N/A,
44675,2022-04-24,39515.9,#N/A N/A,
44676,2022-04-25,40186.18,39621.31,
44677,2022-04-26,38123.52,40186.18,
44678,2022-04-27,39106.93,38123.52,
44679,2022-04-28,39889.27,39106.93,
44680,2022-04-29,38560.04,39889.27,
44681,2022-04-30,38334.7,#N/A N/A,
44682,2022-05-01,38320.24,#N/A N/A,
44683,2022-05-02,38312.41,38560.04,
44684,2022-05-03,37784.82,38312.41,
44685,2022-05-04,39800.33,37784.82,
44686,2022-05-05,36456.02,39800.33,
44687,2022-05-06,36077.29,36456.02,
44688,2022-05-07,35768.23,#N/A N/A,
44689,2022-05-08,34225.04,#N/A N/A,
44690,2022-05-09,30959.3,36077.29,
44691,2022-05-10,31000.83,30959.3,
44692,2022-05-11,28402.78,31000.83,
44693,2022-05-12,28546.25,28402.78,
44694,2022-05-13,29760.13,28546.25,
44695,2022-05-14,29341.75,#N/A N/A,
44696,2022-05-15,31019.19,#N/A N/A,
44697,2022-05-16,29908.75,29760.13,
44698,2022-05-17,30077.8,29908.75,
44699,2022-05-18,29205.89,30077.8,
44700,2022-05-19,30231.08,29205.89,
44701,2022-05-20,29117.13,30231.08,
44702,2022-05-21,29391.93,#N/A N/A,
44703,2022-05-22,29907.98,#N/A N/A,
44704,2022-05-23,29314.55,29117.13,
44705,2022-05-24,29438.3,29314.55,
44706,2022-05-25,29764.46,29438.3,
44707,2022-05-26,29437.55,29764.46,
44708,2022-05-27,28728.9,29437.55,
44709,2022-05-28,28999.04,#N/A N/A,
44710,2022-05-29,29160.07,#N/A N/A,
44711,2022-05-30,31257.74,28728.9,
44712,2022-05-31,31788.28,31257.74,
44713,2022-06-01,29621.61,31788.28,
44714,2022-06-02,30225.18,29621.61,
44715,2022-06-03,29640.5,30225.18,
44716,2022-06-04,29733.76,#N/A N/A,
44717,2022-06-05,29925.66,#N/A N/A,
44718,2022-06-06,31438.72,29640.5,
44719,2022-06-07,31330.81,31438.72,
44720,2022-06-08,30179.77,31330.81,
44721,2022-06-09,30161.34,30179.77,
44722,2022-06-10,29177.39,30161.34,
44723,2022-06-11,28380.38,#N/A N/A,
44724,2022-06-12,27345.79,#N/A N/A,
44725,2022-06-13,23209.61,29177.39,
44726,2022-06-14,21966.38,23209.61,
44727,2022-06-15,21640.29,21966.38,
44728,2022-06-16,20677.24,21640.29,
44729,2022-06-17,20630.54,20677.24,
44730,2022-06-18,17785.09,#N/A N/A,
44731,2022-06-19,20607.54,#N/A N/A,
44732,2022-06-20,20427.23,20630.54,
44733,2022-06-21,20838.45,20427.23,
44734,2022-06-22,19857.05,20838.45,
44735,2022-06-23,20795.38,19857.05,
44736,2022-06-24,21183.82,20795.38,
44737,2022-06-25,21214.51,#N/A N/A,
44738,2022-06-26,21392.35,#N/A N/A,
44739,2022-06-27,20898.65,21183.82,
44740,2022-06-28,20247.7,20898.65,
44741,2022-06-29,20197.75,20247.7,
44742,2022-06-30,18731.3,20197.75,
44743,2022-07-01,19406.69,18731.3,
44744,2022-07-02,19238.99,#N/A N/A,
44745,2022-07-03,19420.48,#N/A N/A,
44746,2022-07-04,19755.85,19406.69,
44747,2022-07-05,20441.63,19755.85,
44748,2022-07-06,20380,20441.63,
44749,2022-07-07,21610.58,20380,
44750,2022-07-08,21846.53,21610.58,
44751,2022-07-09,21672.98,#N/A N/A,
44752,2022-07-10,20972.87,#N/A N/A,
44753,2022-07-11,20409.54,21846.53,
44754,2022-07-12,19443.28,20409.54,
44755,2022-07-13,19657.01,19443.28,
44756,2022-07-14,20667.93,19657.01,
44757,2022-07-15,20926.53,20667.93,
44758,2022-07-16,21204.61,#N/A N/A,
44759,2022-07-17,20930.58,#N/A N/A,
44760,2022-07-18,21487.97,20926.53,
44761,2022-07-19,23304.71,21487.97,
44762,2022-07-20,23258.12,23304.71,
44763,2022-07-21,23123.88,23258.12,
44764,2022-07-22,22605.38,23123.88,
44765,2022-07-23,22330.07,#N/A N/A,
44766,2022-07-24,22723.53,#N/A N/A,
44767,2022-07-25,22171.68,22605.38,
44768,2022-07-26,20985.62,22171.68,
44769,2022-07-27,22784.97,20985.62,
44770,2022-07-28,24033.74,22784.97,
44771,2022-07-29,23951.94,24033.74,
44772,2022-07-30,23972.77,#N/A N/A,
44773,2022-07-31,23807.28,#N/A N/A,
44774,2022-08-01,23129.11,23951.94,
44775,2022-08-02,23029.66,23129.11,
44776,2022-08-03,23327.08,23029.66,
44777,2022-08-04,22513.58,23327.08,
44778,2022-08-05,22985.34,22513.58,
44779,2022-08-06,23174.48,#N/A N/A,
44780,2022-08-07,23266.22,#N/A N/A,
44781,2022-08-08,24072.39,22985.34,
44782,2022-08-09,23144.84,24072.39,
44783,2022-08-10,23904.94,23144.84,
44784,2022-08-11,24216.28,23904.94,
44785,2022-08-12,24240.76,24216.28,
44786,2022-08-13,24494.84,#N/A N/A,
44787,2022-08-14,24322.8,#N/A N/A,
44788,2022-08-15,24074.01,24240.76,
44789,2022-08-16,23984.02,24074.01,
44790,2022-08-17,23407.4,23984.02,
44791,2022-08-18,23416.76,23407.4,
44792,2022-08-19,21274.36,23416.76,
44793,2022-08-20,20819.56,#N/A N/A,
44794,2022-08-21,21474.5,#N/A N/A,
44795,2022-08-22,21124.4,21274.36,
44796,2022-08-23,21477.74,21124.4,
44797,2022-08-24,21692.74,21477.74,
44798,2022-08-25,21647.93,21692.74,
44799,2022-08-26,20650.41,21647.93,
44800,2022-08-27,20009.56,#N/A N/A,
44801,2022-08-28,19989.13,#N/A N/A,
44802,2022-08-29,20177.32,20650.41,
44803,2022-08-30,19975.94,20177.32,
44804,2022-08-31,20196.67,19975.94,
44805,2022-09-01,20071.34,20196.67,
44806,2022-09-02,19969.21,20071.34,
44807,2022-09-03,19743.94,#N/A N/A,
44808,2022-09-04,19901.9,#N/A N/A,
44809,2022-09-05,19742.13,19969.21,
44810,2022-09-06,18978.5,19742.13,
44811,2022-09-07,19387.15,18978.5,
44812,2022-09-08,19379.74,19387.15,
44813,2022-09-09,21300.3,19379.74,
44814,2022-09-10,21431.35,#N/A N/A,
44815,2022-09-11,21641.25,#N/A N/A,
44816,2022-09-12,22409.58,21300.3,
44817,2022-09-13,20240.4,22409.58,
44818,2022-09-14,19946.38,20240.4,
44819,2022-09-15,19852.49,19946.38,
44820,2022-09-16,19751.07,19852.49,
44821,2022-09-17,20080.05,#N/A N/A,
44822,2022-09-18,19721.88,#N/A N/A,
44823,2022-09-19,19522.21,19751.07,
44824,2022-09-20,18974.31,19522.21,
44825,2022-09-21,18926.45,18974.31,
44826,2022-09-22,19247.72,18926.45,
44827,2022-09-23,18852.06,19247.72,
44828,2022-09-24,19144.41,#N/A N/A,
44829,2022-09-25,18903.75,#N/A N/A,
44830,2022-09-26,19113.38,18852.06,
44831,2022-09-27,19072.71,19113.38,
44832,2022-09-28,19567.79,19072.71,
44833,2022-09-29,19508.14,19567.79,
44834,2022-09-30,19425.13,19508.14,
44835,2022-10-01,19252.71,#N/A N/A,
44836,2022-10-02,19234.63,#N/A N/A,
44837,2022-10-03,19597.13,19425.13,
44838,2022-10-04,20340.91,19597.13,
44839,2022-10-05,19988.42,20340.91,
44840,2022-10-06,20051.13,19988.42,
44841,2022-10-07,19551.56,20051.13,
44842,2022-10-08,19456.38,#N/A N/A,
44843,2022-10-09,19485.5,#N/A N/A,
44844,2022-10-10,19241.2,19551.56,
44845,2022-10-11,19019.1,19241.2,
44846,2022-10-12,19169.43,19019.1,
44847,2022-10-13,19386.99,19169.43,
44848,2022-10-14,19177.31,19386.99,
44849,2022-10-15,19097.54,#N/A N/A,
44850,2022-10-16,19332.84,#N/A N/A,
44851,2022-10-17,19529.38,19177.31,
44852,2022-10-18,19367.71,19529.38,
44853,2022-10-19,19196.47,19367.71,
44854,2022-10-20,19030.39,19196.47,
44855,2022-10-21,19181.79,19030.39,
44856,2022-10-22,19219.63,#N/A N/A,
44857,2022-10-23,19497.58,#N/A N/A,
44858,2022-10-24,19382.19,19181.79,
44859,2022-10-25,20189.29,19382.19,
44860,2022-10-26,20752.38,20189.29,
44861,2022-10-27,20399.52,20752.38,
44862,2022-10-28,20635.82,20399.52,
44863,2022-10-29,20864.33,#N/A N/A,
44864,2022-10-30,20689.77,#N/A N/A,
44865,2022-10-31,20405.66,20635.82,
44866,2022-11-01,20479.4,20405.66,
44867,2022-11-02,20175.79,20479.4,
44868,2022-11-03,20238.8,20175.79,
44869,2022-11-04,21135.44,20238.8,
44870,2022-11-05,21355.89,#N/A N/A,
44871,2022-11-06,21128.93,#N/A N/A,
44872,2022-11-07,20683.87,21135.44,
44873,2022-11-08,18698.63,20683.87,
44874,2022-11-09,15731.3,18698.63,
44875,2022-11-10,17807.64,15731.3,
44876,2022-11-11,16757.37,17807.64,
44877,2022-11-12,16793.47,#N/A N/A,
44878,2022-11-13,16365.81,#N/A N/A,
44879,2022-11-14,16385.41,16757.37,
44880,2022-11-15,16890.18,16385.41,
44881,2022-11-16,16531.47,16890.18,
44882,2022-11-17,16680.76,16531.47,
44883,2022-11-18,16637.36,16680.76,
44884,2022-11-19,16660.59,#N/A N/A,
44885,2022-11-20,16253.33,#N/A N/A,
44886,2022-11-21,15631.95,16637.36,
44887,2022-11-22,16130.03,15631.95,
44888,2022-11-23,16471.9,16130.03,
44889,2022-11-24,16543.55,16471.9,
44890,2022-11-25,16497.05,16543.55,
44891,2022-11-26,16509.39,#N/A N/A,
44892,2022-11-27,16571.89,#N/A N/A,
44893,2022-11-28,16196.39,16497.05,
44894,2022-11-29,16460.7,16196.39,
44895,2022-11-30,17104.5,16460.7,
44896,2022-12-01,16929.96,17104.5,
44897,2022-12-02,17014.59,16929.96,
44898,2022-12-03,16950.39,#N/A N/A,
44899,2022-12-04,17114.59,#N/A N/A,
44900,2022-12-05,16972.24,17014.59,
44901,2022-12-06,16994.34,16972.24,
44902,2022-12-07,16830.68,16994.34,
44903,2022-12-08,17184.1,16830.68,
44904,2022-12-09,17113.29,17184.1,
44905,2022-12-10,17129.35,#N/A N/A,
44906,2022-12-11,17115.37,#N/A N/A,
44907,2022-12-12,17177.78,17113.29,
44908,2022-12-13,17762,17177.78,
44909,2022-12-14,17828.9,17762,
44910,2022-12-15,17399.63,17828.9,
44911,2022-12-16,16837.95,17399.63,
44912,2022-12-17,16718.5,#N/A N/A,
44913,2022-12-18,16753.05,#N/A N/A,
44914,2022-12-19,16586.82,16837.95,
44915,2022-12-20,16881.54,16586.82,
44916,2022-12-21,16793.1,16881.54,
44917,2022-12-22,16792.25,16793.1,
44918,2022-12-23,16811.33,16792.25,
44919,2022-12-24,16829.82,#N/A N/A,
44920,2022-12-25,16830.25,#N/A N/A,
44921,2022-12-26,16833.01,16811.33,
44922,2022-12-27,16692.55,16833.01,
44923,2022-12-28,16517.32,16692.55,
44924,2022-12-29,16593.4,16517.32,
44925,2022-12-30,16579.06,16593.4,
44926,2022-12-31,16539.5,#N/A N/A,
44927,2023-01-01,16602.63,#N/A N/A,
44928,2023-01-02,16750.94,16579.06,
44929,2023-01-03,16661.86,16750.94,
44930,2023-01-04,16821.82,16661.86,
44931,2023-01-05,16844.62,16821.82,
44932,2023-01-06,16927.86,16844.62,
44933,2023-01-07,16938.55,#N/A N/A,
44934,2023-01-08,16956.66,#N/A N/A,
44935,2023-01-09,17181.34,16927.86,
44936,2023-01-10,17466.71,17181.34,
44937,2023-01-11,17560.6,17466.71,
44938,2023-01-12,18830.98,17560.6,
44939,2023-01-13,19813.55,18830.98,
44940,2023-01-14,20903.7,#N/A N/A,
44941,2023-01-15,20906.28,#N/A N/A,
44942,2023-01-16,21133.18,19813.55,
44943,2023-01-17,21316.08,21133.18,
44944,2023-01-18,20778.65,21316.08,
44945,2023-01-19,20939.64,20778.65,
44946,2023-01-20,22318.24,20939.64,
44947,2023-01-21,23204.05,#N/A N/A,
44948,2023-01-22,22591.84,#N/A N/A,
44949,2023-01-23,22998.16,22318.24,
44950,2023-01-24,22904.83,22998.16,
44951,2023-01-25,23598.24,22904.83,
44952,2023-01-26,23080.96,23598.24,
44953,2023-01-27,23092,23080.96,
44954,2023-01-28,23008.03,#N/A N/A,
44955,2023-01-29,23797.16,#N/A N/A,
44956,2023-01-30,22747.14,23092,
44957,2023-01-31,22950.56,22747.14,
44958,2023-02-01,23682.05,22950.56,
44959,2023-02-02,23460.05,23682.05,
44960,2023-02-03,23383.51,23460.05,
44961,2023-02-04,23417.15,#N/A N/A,
44962,2023-02-05,22903.12,#N/A N/A,
44963,2023-02-06,22916.21,23383.51,
44964,2023-02-07,23199.48,22916.21,
44965,2023-02-08,22959.05,23199.48,
44966,2023-02-09,21857.43,22959.05,
44967,2023-02-10,21540.9,21857.43,
44968,2023-02-11,21828.1,#N/A N/A,
44969,2023-02-12,21741.45,#N/A N/A,
44970,2023-02-13,21630.92,21540.9,
44971,2023-02-14,22252.63,21630.92,
44972,2023-02-15,24179.13,22252.63,
44973,2023-02-16,24535.46,24179.13,
44974,2023-02-17,24487.25,24535.46,
44975,2023-02-18,24621.25,#N/A N/A,
44976,2023-02-19,24546.64,#N/A N/A,
44977,2023-02-20,24769.17,24487.25,
44978,2023-02-21,24199.85,24769.17,
44979,2023-02-22,23805.88,24199.85,
44980,2023-02-23,23878.02,23805.88,
44981,2023-02-24,23101.79,23878.02,
44982,2023-02-25,22940.51,#N/A N/A,
44983,2023-02-26,23560.84,#N/A N/A,
44984,2023-02-27,23384.87,23101.79,
44985,2023-02-28,23146.88,23384.87,
44986,2023-03-01,23558.34,23146.88,
44987,2023-03-02,23415.5,23558.34,
44988,2023-03-03,22242.64,23415.5,
44989,2023-03-04,22216.8,#N/A N/A,
44990,2023-03-05,22485.95,#N/A N/A,
44991,2023-03-06,22408.87,22242.64,
44992,2023-03-07,22055.35,22408.87,
44993,2023-03-08,22006.5,22055.35,
44994,2023-03-09,20226.09,22006.5,
44995,2023-03-10,20101.78,20226.09,
44996,2023-03-11,20503.75,#N/A N/A,
44997,2023-03-12,21491.18,#N/A N/A,
44998,2023-03-13,24234.19,20101.78,
44999,2023-03-14,24636.25,24234.19,
45000,2023-03-15,24391.4,24636.25,
45001,2023-03-16,24753.63,24391.4,
45002,2023-03-17,26823.38,24753.63,
45003,2023-03-18,27409.3,#N/A N/A,
45004,2023-03-19,27974.84,#N/A N/A,
45005,2023-03-20,28082.46,26823.38,
45006,2023-03-21,28154.56,28082.46,
45007,2023-03-22,27392.32,28154.56,
45008,2023-03-23,28333,27392.32,
45009,2023-03-24,27618.28,28333,
45010,2023-03-25,27384.45,#N/A N/A,
45011,2023-03-26,27806.41,#N/A N/A,
45012,2023-03-27,27048.29,27618.28,
45013,2023-03-28,27313.73,27048.29,
45014,2023-03-29,28393,27313.73,
45015,2023-03-30,28152.28,28393,
45016,2023-03-31,28395.3,28152.28,
45017,2023-04-01,28463.77,#N/A N/A,
45018,2023-04-02,28076.92,#N/A N/A,
45019,2023-04-03,27588.08,28395.3,
45020,2023-04-04,28257.1,27588.08,
45021,2023-04-05,28157.09,28257.1,
45022,2023-04-06,27992.29,28157.09,
45023,2023-04-07,27890.37,27992.29,
45024,2023-04-08,27932.43,#N/A N/A,
45025,2023-04-09,28136.46,#N/A N/A,
45026,2023-04-10,29142.36,27890.37,
45027,2023-04-11,30192.1,29142.36,
45028,2023-04-12,29968.01,30192.1,
45029,2023-04-13,30285.33,29968.01,
45030,2023-04-14,30470.31,30285.33,
45031,2023-04-15,30312.22,#N/A N/A,
45032,2023-04-16,30361,#N/A N/A,
45033,2023-04-17,29459.36,30470.31,
45034,2023-04-18,30422,29459.36,
45035,2023-04-19,29249.26,30422,
45036,2023-04-20,28203.91,29249.26,
45037,2023-04-21,27272.1,28203.91,
45038,2023-04-22,27645.8,#N/A N/A,
45039,2023-04-23,27508.33,#N/A N/A,
45040,2023-04-24,27460.55,27272.1,
45041,2023-04-25,27979.6,27460.55,
45042,2023-04-26,28417.5,27979.6,
45043,2023-04-27,29633.43,28417.5,
45044,2023-04-28,29354.75,29633.43,
45045,2023-04-29,29242.06,#N/A N/A,
45046,2023-04-30,29347.96,#N/A N/A,
45047,2023-05-01,27683.13,29354.75,
45048,2023-05-02,28695.82,27683.13,
45049,2023-05-03,28528.95,28695.82,
45050,2023-05-04,28884.06,28528.95,
45051,2023-05-05,29524.75,28884.06,
45052,2023-05-06,28851.54,#N/A N/A,
45053,2023-05-07,28953.02,#N/A N/A,
45054,2023-05-08,27562.71,29524.75,
45055,2023-05-09,27659.74,27562.71,
45056,2023-05-10,27875.64,27659.74,
45057,2023-05-11,27009.45,27875.64,
45058,2023-05-12,26447.7,27009.45,
45059,2023-05-13,26918.96,#N/A N/A,
45060,2023-05-14,26952.65,#N/A N/A,
45061,2023-05-15,27354.85,26447.7,
45062,2023-05-16,26956.57,27354.85,
45063,2023-05-17,27337.78,26956.57,
45064,2023-05-18,26726.05,27337.78,
45065,2023-05-19,26839.54,26726.05,
45066,2023-05-20,27024.24,#N/A N/A,
45067,2023-05-21,26851.07,#N/A N/A,
45068,2023-05-22,26899.28,26839.54,
45069,2023-05-23,27223.3,26899.28,
45070,2023-05-24,26401.81,27223.3,
45071,2023-05-25,26490.2,26401.81,
45072,2023-05-26,26759.28,26490.2,
45073,2023-05-27,26760.83,#N/A N/A,
45074,2023-05-28,27564.04,#N/A N/A,
45075,2023-05-29,27693.13,26759.28,
45076,2023-05-30,27772.51,27693.13,
45077,2023-05-31,27117.1,27772.51,
45078,2023-06-01,26868.32,27117.1,
45079,2023-06-02,27183.62,26868.32,
45080,2023-06-03,27071.27,#N/A N/A,
45081,2023-06-04,27249.75,#N/A N/A,
45082,2023-06-05,25641.7,27183.62,
45083,2023-06-06,26945.16,25641.7,
45084,2023-06-07,26363.47,26945.16,
45085,2023-06-08,26645.5,26363.47,
45086,2023-06-09,26444.43,26645.5,
45087,2023-06-10,25767.85,#N/A N/A,
45088,2023-06-11,26135.88,#N/A N/A,
45089,2023-06-12,25895,26444.43,
45090,2023-06-13,25849.13,25895,
45091,2023-06-14,24928.57,25849.13,
45092,2023-06-15,25547.99,24928.57,
45093,2023-06-16,26394.71,25547.99,
45094,2023-06-17,26534.66,#N/A N/A,
45095,2023-06-18,26472,#N/A N/A,
45096,2023-06-19,26718.39,26394.71,
45097,2023-06-20,28169.64,26718.39,
45098,2023-06-21,29985.4,28169.64,
45099,2023-06-22,30157.31,29985.4,
45100,2023-06-23,30928.74,30157.31,
45101,2023-06-24,30523.34,#N/A N/A,
45102,2023-06-25,30383.36,#N/A N/A,
45103,2023-06-26,30163.13,30928.74,
45104,2023-06-27,30655.23,30163.13,
45105,2023-06-28,30104.08,30655.23,
45106,2023-06-29,30400.46,30104.08,
45107,2023-06-30,30390.91,30400.46,
45108,2023-07-01,30592.81,#N/A N/A,
45109,2023-07-02,30592.26,#N/A N/A,
45110,2023-07-03,31128.76,30390.91,
45111,2023-07-04,30807.48,31128.76,
45112,2023-07-05,30470.54,30807.48,
45113,2023-07-06,30315.91,30470.54,
45114,2023-07-07,30272.41,30315.91,
45115,2023-07-08,30163.19,#N/A N/A,
45116,2023-07-09,30201.16,#N/A N/A,
45117,2023-07-10,30785.96,30272.41,
45118,2023-07-11,30578.75,30785.96,
45119,2023-07-12,30351.84,30578.75,
45120,2023-07-13,31386,30351.84,
45121,2023-07-14,30206,31386,
45122,2023-07-15,30314.36,#N/A N/A,
45123,2023-07-16,30287.41,#N/A N/A,
45124,2023-07-17,29931.93,30206,
45125,2023-07-18,29784.08,29931.93,
45126,2023-07-19,29966.89,29784.08,
45127,2023-07-20,29737.02,29966.89,
45128,2023-07-21,29883.66,29737.02,
45129,2023-07-22,29833.35,#N/A N/A,
45130,2023-07-23,30144.88,#N/A N/A,
45131,2023-07-24,29145.13,29883.66,
45132,2023-07-25,29229.74,29145.13,
45133,2023-07-26,29589.43,29229.74,
45134,2023-07-27,29143.93,29589.43,
45135,2023-07-28,29342.44,29143.93,
45136,2023-07-29,29356.5,#N/A N/A,
45137,2023-07-30,29271.19,#N/A N/A,
45138,2023-07-31,29206.8,29342.44,
45139,2023-08-01,29212.88,29206.8,
45140,2023-08-02,29119.79,29212.88,
45141,2023-08-03,29284.99,29119.79,
45142,2023-08-04,28937.67,29284.99,
45143,2023-08-05,29032.77,#N/A N/A,
45144,2023-08-06,29095.63,#N/A N/A,
45145,2023-08-07,29159.17,28937.67,
45146,2023-08-08,29984.24,29159.17,
45147,2023-08-09,29483.38,29984.24,
45148,2023-08-10,29421.05,29483.38,
45149,2023-08-11,29387.01,29421.05,
45150,2023-08-12,29410.47,#N/A N/A,
45151,2023-08-13,29403.99,#N/A N/A,
45152,2023-08-14,29366.8,29387.01,
45153,2023-08-15,29171.58,29366.8,
45154,2023-08-16,28940.39,29171.58,
45155,2023-08-17,27642,28940.39,
45156,2023-08-18,26071.78,27642,
45157,2023-08-19,26059.87,#N/A N/A,
45158,2023-08-20,26233.05,#N/A N/A,
45159,2023-08-21,26109.71,26071.78,
45160,2023-08-22,25856.99,26109.71,
45161,2023-08-23,26591.76,25856.99,
45162,2023-08-24,26016.62,26591.76,
45163,2023-08-25,26048.87,26016.62,
45164,2023-08-26,26024.25,#N/A N/A,
45165,2023-08-27,26083.84,#N/A N/A,
45166,2023-08-28,25981.81,26048.87,
45167,2023-08-29,27579.74,25981.81,
45168,2023-08-30,27253.38,27579.74,
45169,2023-08-31,26013.12,27253.38,
45170,2023-09-01,25759.54,26013.12,
45171,2023-09-02,25849.6,#N/A N/A,
45172,2023-09-03,26045.85,#N/A N/A,
45173,2023-09-04,25828.28,25759.54,
45174,2023-09-05,25705.85,25828.28,
45175,2023-09-06,25669.79,25705.85,
45176,2023-09-07,26002,25669.79,
45177,2023-09-08,25902,26002,
45178,2023-09-09,25864.03,#N/A N/A,
45179,2023-09-10,25818.2,#N/A N/A,
45180,2023-09-11,25087.36,25902,
45181,2023-09-12,26074.38,25087.36,
45182,2023-09-13,26225.8,26074.38,
45183,2023-09-14,26578.75,26225.8,
45184,2023-09-15,26418.35,26578.75,
45185,2023-09-16,26540.38,#N/A N/A,
45186,2023-09-17,26446.9,#N/A N/A,
45187,2023-09-18,26774.69,26418.35,
45188,2023-09-19,27192,26774.69,
45189,2023-09-20,27094.68,27192,
45190,2023-09-21,26601.66,27094.68,
45191,2023-09-22,26537.68,26601.66,
45192,2023-09-23,26596.24,#N/A N/A,
45193,2023-09-24,26505.46,#N/A N/A,
45194,2023-09-25,26289.25,26537.68,
45195,2023-09-26,26148.13,26289.25,
45196,2023-09-27,26238.72,26148.13,
45197,2023-09-28,27089.32,26238.72,
45198,2023-09-29,26903.18,27089.32,
45199,2023-09-30,27072.54,#N/A N/A,
45200,2023-10-01,27114.69,#N/A N/A,
45201,2023-10-02,27842.16,26903.18,
45202,2023-10-03,27396.6,27842.16,
45203,2023-10-04,27659.68,27396.6,
45204,2023-10-05,27479,27659.68,
45205,2023-10-06,27995.25,27479,
45206,2023-10-07,27937.45,#N/A N/A,
45207,2023-10-08,27923.41,#N/A N/A,
45208,2023-10-09,27576.46,27995.25,
45209,2023-10-10,27405.48,27576.46,
45210,2023-10-11,26717.11,27405.48,
45211,2023-10-12,26737.69,26717.11,
45212,2023-10-13,26976.51,26737.69,
45213,2023-10-14,26850.06,#N/A N/A,
45214,2023-10-15,27206.04,#N/A N/A,
45215,2023-10-16,28405.38,26976.51,
45216,2023-10-17,28459.42,28405.38,
45217,2023-10-18,28260,28459.42,
45218,2023-10-19,28728.04,28260,
45219,2023-10-20,29601,28728.04,
45220,2023-10-21,30028.03,#N/A N/A,
45221,2023-10-22,29860.75,#N/A N/A,
45222,2023-10-23,31537.58,29601,
45223,2023-10-24,33651.38,31537.58,
45224,2023-10-25,34680.57,33651.38,
45225,2023-10-26,34191.55,34680.57,
45226,2023-10-27,33836.54,34191.55,
45227,2023-10-28,34135.43,#N/A N/A,
45228,2023-10-29,34590.86,#N/A N/A,
45229,2023-10-30,34439.91,33836.54,
45230,2023-10-31,34650.56,34439.91,
45231,2023-11-01,35455.73,34650.56,
45232,2023-11-02,34917.45,35455.73,
45233,2023-11-03,34621.06,34917.45,
45234,2023-11-04,34780.72,#N/A N/A,
45235,2023-11-05,34682.13,#N/A N/A,
45236,2023-11-06,35030.04,34621.06,
45237,2023-11-07,35501.52,35030.04,
45238,2023-11-08,35593.56,35501.52,
45239,2023-11-09,36541.56,35593.56,
45240,2023-11-10,37292.81,36541.56,
45241,2023-11-11,36988,#N/A N/A,
45242,2023-11-12,37182.61,#N/A N/A,
45243,2023-11-13,36493.45,37292.81,
45244,2023-11-14,35585.81,36493.45,
45245,2023-11-15,37647.84,35585.81,
45246,2023-11-16,35965.5,37647.84,
45247,2023-11-17,36418.61,35965.5,
45248,2023-11-18,36566.59,#N/A N/A,
45249,2023-11-19,37007.99,#N/A N/A,
45250,2023-11-20,37426.45,36418.61,
45251,2023-11-21,36841.04,37426.45,
45252,2023-11-22,37625,36841.04,
45253,2023-11-23,37253.9,37625,
45254,2023-11-24,37858.25,37253.9,
45255,2023-11-25,37813.68,#N/A N/A,
45256,2023-11-26,37627.25,#N/A N/A,
45257,2023-11-27,37032.56,37858.25,
45258,2023-11-28,37967.5,37032.56,
