V0,mu,alpha,beta,sigma2_v,mu_y,sigma2_y,rho,rho_j,mu_v,lambda,LL
1.07016480016089,-0.650398621166491,1.59910366234311,-0.934788063789964,0.0685950400514828,0.414914493417967,2.94298549283673,0.0728584423049687,-1.34791042412329,0.293281261000575,0.0189155088237574,-331.132829506457
1.06339507549521,-0.518318137900994,1.74832348288952,-1.01362455243399,0.0685950400514828,0.0509292359977492,2.46161712298608,0.0906657233458039,-0.523574202749312,0.365155901452544,0.00681478859019038,-318.292571977698
1.0375443942477,-0.472129730350873,1.45327478416464,-0.849193621168119,0.0621889693243076,0.226977564178871,2.65914163083984,0.084070799158407,-2.03282516526476,0.309810988234357,0.0183270729988304,-322.117387944964
1.00802112506024,-0.606089362402962,1.74333399403525,-1.02257111713021,0.0621889693243076,0.67085911778186,2.62008782646628,0.0582710494476474,-2.66181544925431,0.346480185746645,0.0210084681847567,-322.337272451075
0.900897560453904,-0.381332150679259,1.65310159065824,-0.983017336894045,0.0621889693243076,0.820944692770874,2.65100748437697,0.0582710494476474,-0.797753146829861,0.321466594538856,0.0132113941901345,-323.972632556675
0.900897560453904,-0.34462833058294,1.26560685154205,-0.748435612962419,0.0621889693243076,0.151507243153497,2.4465369748219,0.0582710494476474,-2.14772667754725,0.366561436039422,0.0078509956303207,-320.721141109151
1.01798006320136,-0.493629615432496,1.71109733224173,-1.00415669593943,0.0621889693243076,-0.00584644392751454,2.38400217931192,0.0582710494476474,-1.19819289472571,0.437516157051942,0.0132542741768106,-309.636039241814
1.01798006320136,-0.30116748528756,1.40614388444057,-0.818366559562528,0.0621889693243076,0.353083016574867,2.37778350363257,0.0478034355988629,-0.593621247600099,0.347812375833217,0.0227500614231479,-322.039981923957
1.02399978003153,-0.402763052875151,1.44765657361772,-0.858972260564408,0.0621889693243076,0.39010322068521,2.47863488574354,0.0631782128664289,-1.4789456041597,0.34872849372327,0.0221127830261906,-316.992840629082
1.02399978003153,-0.447835779443563,1.19129399320311,-0.711712306316874,0.0621889693243076,-0.0531624750302317,2.4886740018694,0.0955024383546474,-0.665227110615834,0.359073299325239,0.00834250371529025,-313.235017099165
1.16832251066586,-0.392502931490086,1.13217823611643,-0.692325873234153,0.0586680478459199,-0.183130171518444,2.62734829045589,0.0955024383546474,-0.125039397135702,0.333970195634495,0.00574465162896981,-330.154144166517
1.20048627578692,-0.517987033628193,1.50415210657601,-0.923828482693607,0.0684771344634856,0.074843225603016,2.67697805333928,0.0906397888211,-0.585878852442987,0.415128773171974,0.0338063063992546,-326.706027378359
1.20048627578692,-0.508469307164036,1.21997114484153,-0.760192111255449,0.0721104681055604,-0.627168972768845,2.66710196568718,0.084272317636085,1.33143380929441,0.375223043561174,0.013072234126104,-328.155835231596
1.1347438675824,-0.580755728595154,1.06900780158103,-0.667730856520109,0.0721104681055604,-0.483523023373295,2.98189646489238,0.084272317636085,0.00865339182262281,0.348656194766715,0.00942159203178893,-327.548448438931
1.05382691767617,-0.433475184426116,1.32521084386521,-0.822797898519936,0.0721104681055604,-1.11696038680217,2.9193217032137,0.084272317636085,1.662655946633,0.34423449207438,0.0141589900815904,-331.863295863793
0.998426867157669,-0.470726311932127,1.14799766012249,-0.719654311301645,0.0721104681055604,-0.193090662076184,2.82913449751256,0.0754669221261011,0.463624506102841,0.33796999972004,0.042770202595663,-330.733747279028
0.957900939116427,-0.308611501743075,1.30865607022419,-0.829359568506655,0.0697694648636043,-0.385494334492319,2.7766015064991,0.0754669221261011,0.0546641707889224,0.300284609522837,0.0588258600597029,-337.568484250369
