mu,V0,sigma_BS,LL
-0.00898378072973258,0.0229460134985347,0.151479416088572,-15.2921579322637
-0.000754577624998853,0.0229460134985347,0.151479416088572,-15.6827134717417
-0.00346172266829898,0.0229460134985347,0.151479416088572,-15.0840810336453
-0.00189391572919223,0.0229460134985347,0.151479416088572,-15.3745923969749
-0.0117071086450766,0.0229460134985347,0.151479416088572,-16.1009906197638
-0.00350640737097014,0.0229460134985347,0.151479416088572,-15.0780671678952
-0.00276177485283037,0.0229460134985347,0.151479416088572,-15.1946751811704
-0.000282265451987662,0.00622756473911474,0.078914920890252,-13.8980203273167
-0.00125927458637135,0.00622756473911474,0.078914920890252,-13.6043286306799
-0.0105133783089253,0.00622756473911474,0.078914920890252,-13.8057727745256
-0.00543849890247926,0.00622756473911474,0.078914920890252,-13.0270286528854
-0.0097659718364255,0.00622756473911474,0.078914920890252,-13.5891709499176
-0.0077742166815531,0.00622756473911474,0.078914920890252,-13.1838554011062
-0.00358093628431774,0.00622756473911474,0.078914920890252,-13.1477381195954
0.000356160087838093,0.00622756473911474,0.078914920890252,-14.1224290447469
-0.00519099734141982,0.00622756473911474,0.078914920890252,-13.0305559207319
-0.00745658298399418,0.00622756473911474,0.078914920890252,-13.1423310149566
-0.0103308822698347,0.00622756473911474,0.078914920890252,-13.7496362113526
0.001835564663368,0.00622756473911474,0.078914920890252,-14.7411660516822
-0.00750511310565184,0.00622756473911474,0.078914920890252,-13.1482638837744
-0.00476331424339301,0.00622756473911474,0.078914920890252,-13.045749709009
-0.00639470885767502,0.00622756473911474,0.078914920890252,-13.0496679791448
-0.0051180550582387,0.00622756473911474,0.078914920890252,-13.0323319430679
-0.00527717867433799,0.00622756473911474,0.078914920890252,-13.0288896462837
-0.0082679259888886,0.00622756473911474,0.078914920890252,-13.2610196614469
-0.000907097910009419,0.00622756473911474,0.078914920890252,-13.7032603575195
-0.00743160440713597,0.00622756473911474,0.078914920890252,-13.1393352071084
-0.00978985525617417,0.00622756473911474,0.078914920890252,-13.5955479946387
